productID,productName,userID,productCategory,productCondition,brand,features,description,productPrice,productImage,addTime,productStatus,numberOfVisit
977,Biodex,161,4,Old,"Bernier Group","at nibh in hac habitasse",praesent,7.09,http://dummyimage.com/181x100.png/cc0000/ffffff,"2021-05-14 10:23:25",Sold,65
978,"Home Ing",99,5,Old,"Hegmann LLC","erat vestibulum sed magna at nunc commodo","suspendisse accumsan tortor",24.08,http://dummyimage.com/208x100.png/ff4444/ffffff,"2021-07-18 00:09:34",Sold,41
979,It,423,4,New,"McGlynn Group","convallis nulla neque libero convallis eget eleifend luctus",NULL,63.65,http://dummyimage.com/137x100.png/ff4444/ffffff,"2021-07-21 10:50:38",unSold,49
980,Namfix,185,3,Old,O'Conner-Deckow,NULL,"sapien urna pretium nisl",52.32,http://dummyimage.com/221x100.png/dddddd/000000,"2021-07-27 12:10:08",unSold,27
981,Domainer,784,7,Old,"Koch Inc","nulla facilisi cras non velit",NULL,50.23,http://dummyimage.com/242x100.png/dddddd/000000,"2020-07-25 17:49:13",Sold,14
982,Lotlux,114,5,Old,"Ferry, Smith and Greenholt",NULL,NULL,43.3,http://dummyimage.com/241x100.png/5fa2dd/ffffff,"2020-07-13 08:22:43",Sold,88
983,Stim,822,3,New,Reichel-Thompson,"rutrum nulla tellus in sagittis dui","at dolor",38,http://dummyimage.com/193x100.png/cc0000/ffffff,"2021-07-10 04:25:52",unSold,28
984,Transcof,40,4,New,Boyer-Hills,"id mauris",NULL,70.08,http://dummyimage.com/249x100.png/cc0000/ffffff,"2021-03-29 02:52:03",Sold,2
985,Zamit,740,8,New,"O'Keefe, Swift and Koch",tempus,NULL,14.19,NULL,"2020-06-21 14:08:52",unSold,20
986,Flowdesk,932,8,New,Kohler-Kohler,"ante vel ipsum praesent blandit lacinia erat vestibulum","at ipsum ac tellus semper interdum mauris",73.51,NULL,"2020-05-27 12:22:03",unSold,22
987,Treeflex,426,6,New,"Swift LLC",curabitur,NULL,51.41,http://dummyimage.com/186x100.png/5fa2dd/ffffff,"2020-02-21 08:15:41",unSold,81
988,Prodder,540,6,New,"Grimes Group","at nulla suspendisse potenti cras in purus eu magna",NULL,87.18,http://dummyimage.com/171x100.png/dddddd/000000,"2021-05-28 13:53:57",Sold,30
989,It,224,9,Old,Hintz-Botsford,"mi sit amet lobortis sapien sapien non",viverra,20.19,http://dummyimage.com/187x100.png/ff4444/ffffff,"2020-04-14 05:47:25",Sold,88
990,Trippledex,419,1,New,"Wisozk and Sons",NULL,"mi sit amet lobortis",3.98,http://dummyimage.com/223x100.png/ff4444/ffffff,"2020-03-24 13:23:53",unSold,38
991,Span,960,7,New,"Mitchell LLC","elementum ligula vehicula consequat morbi a ipsum integer",NULL,29.96,http://dummyimage.com/103x100.png/ff4444/ffffff,"2020-12-06 23:34:13",Sold,62
992,Domainer,700,9,Old,"Bailey, Bayer and Hirthe",NULL,"augue quam sollicitudin",44.54,http://dummyimage.com/214x100.png/dddddd/000000,"2020-05-12 12:14:42",unSold,62
993,"Home Ing",280,9,Old,"Bruen and Sons",NULL,NULL,67.25,http://dummyimage.com/167x100.png/5fa2dd/ffffff,"2020-08-23 06:22:50",unSold,79
994,Otcom,915,5,New,"Huel, Walker and Gerlach",NULL,NULL,5.32,http://dummyimage.com/191x100.png/5fa2dd/ffffff,"2021-03-30 18:45:18",Sold,85
995,Opela,79,3,Old,"Corwin LLC","eleifend pede libero quis orci nullam molestie",NULL,38.21,http://dummyimage.com/119x100.png/ff4444/ffffff,"2020-11-03 20:53:06",Sold,47
996,Subin,864,5,Old,Bradtke-McGlynn,"risus semper porta volutpat quam pede lobortis ligula sit",NULL,44.21,http://dummyimage.com/199x100.png/dddddd/000000,"2021-04-10 02:16:39",Sold,24
997,Temp,45,1,Old,"Gerlach, Strosin and Stamm","sed tristique in tempus sit amet sem fusce consequat",NULL,50.72,http://dummyimage.com/162x100.png/cc0000/ffffff,"2020-08-29 03:43:52",unSold,1
998,Regrant,29,1,Old,"Littel LLC","ultrices mattis odio donec vitae",NULL,34.4,http://dummyimage.com/221x100.png/dddddd/000000,"2020-04-03 13:54:27",unSold,49
999,Hatity,515,5,New,Kreiger-Quitzon,NULL,"sit amet sem fusce",46.94,http://dummyimage.com/194x100.png/5fa2dd/ffffff,"2021-04-08 03:24:42",unSold,28
1000,Span,716,8,New,Von-Smitham,"risus auctor",NULL,97.86,http://dummyimage.com/194x100.png/dddddd/000000,"2020-06-02 16:17:02",Sold,7
1001,"PUMA SF",2,1,Old,PUMA,"Sports wear, for running, water resistant","6 months old shoes. Not used much. Clean and no tear",3500,https://in.puma.com/in/en/pd/sf-drift-cat-5-ultra-unisex-shoes/4057826502498.html?utm_medium=PLA&utm_source=GGL-SSH&utm_aud=OTH&utm_obj=OLC&utm_campaign=PLA_GGL_SSH_OTH_Smart_Shopping_Auto_Discounted&gclid=CjwKCAjw7fuJBhBdEiwA2lLMYTdkzJYFmZhdnec12JTDt49rFEtGzpXnk3plF0J7ZnmWYIlX35kskhoCQggQAvD_BwE#,"2021-09-14 01:15:40",unSold,0
1002,"Gaming Keyboard and Mouse",3,7,Old,"Cooler Master","800 dpi. RGB. super fast resoonse rate. Mechanical Cherry keys.",NULL,2800,https://cdn.shopify.com/s/files/1/1780/7915/products/01_9faca60c-fb6c-4dad-bb79-a862170a6d2a_980x980.jpg?v=1586363909,"2021-09-14 07:25:53",unSold,0
